check,contract_code,ts_event,contract_delivery_period,option_strike_price,ex_style,opt_term,option_expiry_date,put_price,call_price,put_volume,call_volume,close_of_future,euro_short_term_rate
2,TFO,2026-04-22,2026-06,65.0,E,M,2026-05-27,0,1.0976470588235294,0,850,44.104494007989345,1.931
2,TFO,2026-04-22,2026-06,70.0,E,M,2026-05-27,0,0.7609677419354839,0,310,44.104494007989345,1.931
1,TFO,2026-04-22,2026-06,75.0,E,M,2026-05-27,0,0.75,0,15,44.104494007989345,1.931
1,TFO,2026-04-22,2026-07,30.0,E,M,2026-06-26,0,13.2,0,90,44.149592618832926,1.931
1,TFO,2026-04-22,2026-07,34.0,E,M,2026-06-26,0,10.075,0,80,44.149592618832926,1.931
1,TFO,2026-04-22,2026-07,37.0,E,M,2026-06-26,0,8.2,0,40,44.149592618832926,1.931
1,TFO,2026-04-22,2026-07,45.0,E,M,2026-06-26,0,5.45,0,4700,44.149592618832926,1.931
1,TFO,2026-04-22,2026-07,55.0,E,M,2026-06-26,0,3.26,0,4025,44.149592618832926,1.931
1,TFO,2026-04-22,2026-07,60.0,E,M,2026-06-26,0,2.45,0,20,44.149592618832926,1.931
1,TFO,2026-04-22,2026-07,65.0,E,M,2026-06-26,0,1.9,0,10,44.149592618832926,1.931
1,TFO,2026-04-22,2026-08,35.0,E,M,2026-07-27,1.945,0,50,0,44.10935272085415,1.931
1,TFO,2026-04-22,2026-08,45.0,E,M,2026-07-27,0,5.775,0,925,44.10935272085415,1.931
1,TFO,2026-04-22,2026-08,50.0,E,M,2026-07-27,0,4.315,0,725,44.10935272085415,1.931
1,TFO,2026-04-22,2026-08,55.0,E,M,2026-07-27,0,3.625,0,250,44.10935272085415,1.931
1,TFO,2026-04-22,2026-09,50.0,E,M,2026-08-26,0,4.85,0,1275,44.07325961356318,1.931
1,TFO,2026-04-22,2026-09,60.0,E,M,2026-08-26,0,3.26,0,730,44.07325961356318,1.931
1,TFO,2026-04-22,2026-10,50.0,E,M,2026-09-25,0,5.12,0,60,43.80261745398378,1.931
1,TFO,2026-04-22,2026-10,70.0,E,M,2026-09-25,0,2.57,0,50,43.80261745398378,1.931
1,TFO,2026-04-22,2026-12,70.0,E,M,2026-11-26,0,3.5,0,225,43.25982803738317,1.931
1,TFO,2026-04-22,2027-01,50.0,E,M,2026-12-24,0,7.1,0,510,43.03561005269558,1.931
1,TFO,2026-04-22,2027-01,85.0,E,M,2026-12-24,0,3.3,0,49,43.03561005269558,1.931
1,TFO,2026-04-23,2026-05,35.0,E,M,2026-04-24,0.01,0,1700,0,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,38.0,E,M,2026-04-24,0.04,0,1700,0,44.80849236735136,1.933
2,TFO,2026-04-23,2026-05,40.0,E,M,2026-04-24,0.06465437788018433,0,3255,0,44.80849236735136,1.933
3,TFO,2026-04-23,2026-05,42.0,E,M,2026-04-24,0.12231182795698925,3.74,465,50,44.80849236735136,1.933
2,TFO,2026-04-23,2026-05,43.0,E,M,2026-04-24,0.58,1.99,2600,700,44.80849236735136,1.933
4,TFO,2026-04-23,2026-05,44.0,E,M,2026-04-24,1.1030188679245283,1.2204494382022473,1325,3560,44.80849236735136,1.933
4,TFO,2026-04-23,2026-05,45.0,E,M,2026-04-24,1.3548033707865168,0.7708587619877942,4450,5735,44.80849236735136,1.933
3,TFO,2026-04-23,2026-05,46.0,E,M,2026-04-24,2.24,0.476453488372093,250,4300,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,47.0,E,M,2026-04-24,0,0.325,0,1275,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,48.0,E,M,2026-04-24,0,0.4,0,3000,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,49.0,E,M,2026-04-24,0,0.65,0,200,44.80849236735136,1.933
2,TFO,2026-04-23,2026-05,50.0,E,M,2026-04-24,0,0.05571479885057472,0,6960,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,51.0,E,M,2026-04-24,0,0.28,0,1000,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,54.0,E,M,2026-04-24,0,0.2,0,200,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,55.0,E,M,2026-04-24,0,0.06,0,1385,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,60.0,E,M,2026-04-24,0,0.04,0,250,44.80849236735136,1.933
1,TFO,2026-04-23,2026-05,65.0,E,M,2026-04-24,0,0.02,0,100,44.80849236735136,1.933
1,TFO,2026-04-23,2026-06,28.0,E,M,2026-05-27,0.14,0,100,0,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,30.0,E,M,2026-05-27,0.26,0,600,0,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,33.0,E,M,2026-05-27,0.475,0,200,0,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,34.0,E,M,2026-05-27,0.63,0,1700,0,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,34.5,E,M,2026-05-27,0.53,0,50,0,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,35.0,E,M,2026-05-27,0.76,0,150,0,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,37.0,E,M,2026-05-27,1.26,0,1050,0,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,39.0,E,M,2026-05-27,1.95,0,2000,0,44.80351364101741,1.933
3,TFO,2026-04-23,2026-06,40.0,E,M,2026-05-27,2.3603703703703705,6.725,675,300,44.80351364101741,1.933
2,TFO,2026-04-23,2026-06,44.0,E,M,2026-05-27,4.5,4.94,1000,50,44.80351364101741,1.933
2,TFO,2026-04-23,2026-06,45.0,E,M,2026-05-27,4.725,4.5,800,2925,44.80351364101741,1.933
2,TFO,2026-04-23,2026-06,48.0,E,M,2026-05-27,0,3.788,0,125,44.80351364101741,1.933
2,TFO,2026-04-23,2026-06,50.0,E,M,2026-05-27,0,3.1863247863247866,0,1755,44.80351364101741,1.933
2,TFO,2026-04-23,2026-06,55.0,E,M,2026-05-27,0,2.4375,0,300,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,60.0,E,M,2026-05-27,0,1.625,0,400,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,65.0,E,M,2026-05-27,0,1.55,0,200,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,70.0,E,M,2026-05-27,0,0.925,0,400,44.80351364101741,1.933
1,TFO,2026-04-23,2026-06,80.0,E,M,2026-05-27,0,0.625,0,500,44.80351364101741,1.933
1,TFO,2026-04-23,2026-07,30.0,E,M,2026-06-26,0.4,0,400,0,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,33.0,E,M,2026-06-26,0.945,0,30,0,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,35.0,E,M,2026-06-26,1.47,0,780,0,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,45.0,E,M,2026-06-26,0,6.14,0,850,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,47.0,E,M,2026-06-26,0,5.4,0,375,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,50.0,E,M,2026-06-26,0,4.7,0,1850,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,55.0,E,M,2026-06-26,0,3.64,0,575,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,57.0,E,M,2026-06-26,0,3.215,0,5,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,60.0,E,M,2026-06-26,0,3.1,0,665,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,65.0,E,M,2026-06-26,0,2.35,0,15,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,70.0,E,M,2026-06-26,0,2.1,0,300,45.34432291666667,1.933
1,TFO,2026-04-23,2026-07,80.0,E,M,2026-06-26,0,1.5,0,650,45.34432291666667,1.933
1,TFO,2026-04-23,2026-08,29.0,E,M,2026-07-27,0.54,0,300,0,45.34461251821137,1.933
1,TFO,2026-04-23,2026-08,30.0,E,M,2026-07-27,0.71,0,750,0,45.34461251821137,1.933
1,TFO,2026-04-23,2026-08,34.5,E,M,2026-07-27,1.775,0,140,0,45.34461251821137,1.933
1,TFO,2026-04-23,2026-08,35.0,E,M,2026-07-27,1.8,0,700,0,45.34461251821137,1.933
1,TFO,2026-04-23,2026-08,55.0,E,M,2026-07-27,0,4.45,0,20,45.34461251821137,1.933
1,TFO,2026-04-23,2026-08,95.0,E,M,2026-07-27,0,1.1,0,75,45.34461251821137,1.933
1,TFO,2026-04-23,2026-09,25.0,E,M,2026-08-26,0.29,0,50,0,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,35.0,E,M,2026-08-26,2.215,0,50,0,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,37.0,E,M,2026-08-26,3.05,0,1500,0,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,40.0,E,M,2026-08-26,4.6,0,775,0,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,45.0,E,M,2026-08-26,0,7.095,0,400,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,50.0,E,M,2026-08-26,0,5.91,0,2200,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,55.0,E,M,2026-08-26,0,4.875,0,350,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,60.0,E,M,2026-08-26,0,4.15,0,715,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,65.0,E,M,2026-08-26,0,3.225,0,450,45.35715155203895,1.933
1,TFO,2026-04-23,2026-09,80.0,E,M,2026-08-26,0,2.15,0,775,45.35715155203895,1.933
1,TFO,2026-04-23,2026-10,60.0,E,M,2026-09-25,0,4.2,0,250,45.1315092741594,1.933
1,TFO,2026-04-23,2026-10,70.0,E,M,2026-09-25,0,3.025,0,350,45.1315092741594,1.933
1,TFO,2026-04-23,2026-11,55.0,E,M,2026-10-27,0,5.625,0,200,44.86073280071016,1.933
1,TFO,2026-04-23,2027-03,90.0,E,M,2027-02-24,0,3.62,0,2000,41.745,1.933
1,TFO,2026-04-23,2027-03,100.0,E,M,2027-02-24,0,3.11,0,3000,41.745,1.933
1,TFO,2026-04-24,2026-05,40.0,E,M,2026-04-24,0.02,0,200,0,44.79687606916082,1.933
1,TFO,2026-04-24,2026-05,43.0,E,M,2026-04-24,0,1.4,0,400,44.79687606916082,1.933
3,TFO,2026-04-24,2026-05,44.0,E,M,2026-04-24,0.3,0.5625,40,100,44.79687606916082,1.933
4,TFO,2026-04-24,2026-05,45.0,E,M,2026-04-24,0.5049895724713244,0.5685795454545455,4795,3080,44.79687606916082,1.933
2,TFO,2026-04-24,2026-05,46.0,E,M,2026-04-24,0,0.9803827751196172,0,2090,44.79687606916082,1.933
1,TFO,2026-04-24,2026-05,48.0,E,M,2026-04-24,0,0.02,0,50,44.79687606916082,1.933
1,TFO,2026-04-24,2026-05,50.0,E,M,2026-04-24,0,0.05,0,200,44.79687606916082,1.933
1,TFO,2026-04-24,2026-05,55.0,E,M,2026-04-24,0,0.01,0,200,44.79687606916082,1.933
1,TFO,2026-04-24,2026-06,25.0,E,M,2026-05-27,0.09,0,500,0,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,26.0,E,M,2026-05-27,0.1108,0,1250,0,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,30.0,E,M,2026-05-27,0.27065217391304347,0,2300,0,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,34.0,E,M,2026-05-27,0.59,0,1000,0,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,35.0,E,M,2026-05-27,0.8004239401496259,0,4010,0,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,36.0,E,M,2026-05-27,1.1,0,1750,0,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,37.0,E,M,2026-05-27,1.4410714285714286,0,1400,0,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,38.0,E,M,2026-05-27,1.6,0,730,0,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,39.0,E,M,2026-05-27,2.1,0,975,0,44.76365109275663,1.933
3,TFO,2026-04-24,2026-06,40.0,E,M,2026-05-27,2.3602739726027395,7.15,1825,3600,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,41.0,E,M,2026-05-27,2.8,0,1050,0,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,42.0,E,M,2026-05-27,3.275,0,65,0,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,43.0,E,M,2026-05-27,4.275,0,200,0,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,45.0,E,M,2026-05-27,0,4.556741573033707,0,1780,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,48.0,E,M,2026-05-27,0,4.0,0,100,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,50.0,E,M,2026-05-27,0,3.1076335877862595,0,9825,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,55.0,E,M,2026-05-27,0,2.3986885245901637,0,610,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,56.0,E,M,2026-05-27,0,2.1,0,25,44.76365109275663,1.933
2,TFO,2026-04-24,2026-06,60.0,E,M,2026-05-27,0,1.75,0,4940,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,65.0,E,M,2026-05-27,0,1.15,0,25,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,80.0,E,M,2026-05-27,0,0.7,0,400,44.76365109275663,1.933
1,TFO,2026-04-24,2026-06,90.0,E,M,2026-05-27,0,0.35,0,400,44.76365109275663,1.933
1,TFO,2026-04-24,2026-07,30.0,E,M,2026-06-26,0.5,0,50,0,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,31.5,E,M,2026-06-26,0.73,0,10,0,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,35.0,E,M,2026-06-26,1.695,0,100,0,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,45.0,E,M,2026-06-26,0,5.925,0,250,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,48.0,E,M,2026-06-26,0,4.65,0,100,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,51.0,E,M,2026-06-26,0,4.49,0,5,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,55.0,E,M,2026-06-26,0,3.47,0,1850,44.877822320968576,1.933
2,TFO,2026-04-24,2026-07,60.0,E,M,2026-06-26,0,2.7709389671361504,0,2130,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,65.0,E,M,2026-06-26,0,2.17,0,1350,44.877822320968576,1.933
1,TFO,2026-04-24,2026-07,70.0,E,M,2026-06-26,0,1.82,0,1250,44.877822320968576,1.933
1,TFO,2026-04-24,2026-08,30.0,E,M,2026-07-27,0.69,0,1800,0,44.88985888738127,1.933
1,TFO,2026-04-24,2026-08,51.0,E,M,2026-07-27,0,7.73,0,100,44.88985888738127,1.933
1,TFO,2026-04-24,2026-08,56.0,E,M,2026-07-27,0,6.72,0,100,44.88985888738127,1.933
1,TFO,2026-04-24,2026-09,25.0,E,M,2026-08-26,0.375,0,300,0,44.892939498395336,1.933
2,TFO,2026-04-24,2026-09,65.0,E,M,2026-08-26,0,3.7039999999999997,0,250,44.892939498395336,1.933
1,TFO,2026-04-24,2026-09,80.0,E,M,2026-08-26,0,2.475,0,200,44.892939498395336,1.933
1,TFO,2026-04-24,2026-10,30.0,E,M,2026-09-25,1.175,0,1130,0,44.70830173186026,1.933
1,TFO,2026-04-24,2026-12,30.0,E,M,2026-11-26,1.57,0,472,0,44.44263272677708,1.933
1,TFO,2026-04-24,2026-12,35.0,E,M,2026-11-26,3.8,0,457,0,44.44263272677708,1.933
2,TFO,2026-04-24,2026-12,45.0,E,M,2026-11-26,9.6,8.26,200,389,44.44263272677708,1.933
1,TFO,2026-04-24,2026-12,60.0,E,M,2026-11-26,0,5.78,0,784,44.44263272677708,1.933
1,TFO,2026-04-24,2026-12,70.0,E,M,2026-11-26,0,4.58,0,175,44.44263272677708,1.933
1,TFO,2026-04-24,2026-12,85.0,E,M,2026-11-26,0,3.02,0,10,44.44263272677708,1.933
1,TFO,2026-04-24,2027-01,45.0,E,M,2026-12-24,10.425,0,200,0,44.23531862745098,1.933
1,TFO,2026-04-24,2027-03,90.0,E,M,2027-02-24,0,4.12,0,200,42.355,1.933
1,TFO,2026-04-24,2027-03,100.0,E,M,2027-02-24,0,3.6,0,325,42.355,1.933
1,TFO,2026-04-27,2026-06,27.0,E,M,2026-05-27,0.08,0,1600,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,31.0,E,M,2026-05-27,0.27,0,400,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,32.0,E,M,2026-05-27,0.25,0,800,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,33.0,E,M,2026-05-27,0,11.95,0,50,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,34.0,E,M,2026-05-27,0.55,0,400,0,44.369739770998486,1.932
2,TFO,2026-04-27,2026-06,35.0,E,M,2026-05-27,0.6384693877551021,0,2450,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,36.0,E,M,2026-05-27,0.925,0,400,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,37.0,E,M,2026-05-27,1.06,0,500,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,38.0,E,M,2026-05-27,1.33,0,1050,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,39.0,E,M,2026-05-27,1.65,0,2200,0,44.369739770998486,1.932
2,TFO,2026-04-27,2026-06,40.0,E,M,2026-05-27,1.942076923076923,0,1625,0,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,44.0,E,M,2026-05-27,4.15,0,1000,0,44.369739770998486,1.932
4,TFO,2026-04-27,2026-06,45.0,E,M,2026-05-27,4.652272727272727,4.028666666666667,990,1500,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,48.0,E,M,2026-05-27,0,3.65,0,750,44.369739770998486,1.932
3,TFO,2026-04-27,2026-06,50.0,E,M,2026-05-27,8.1,2.6423487544483986,500,1405,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,53.0,E,M,2026-05-27,0,2.65,0,1500,44.369739770998486,1.932
2,TFO,2026-04-27,2026-06,55.0,E,M,2026-05-27,0,1.8333333333333335,0,360,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,58.0,E,M,2026-05-27,0,2.075,0,750,44.369739770998486,1.932
2,TFO,2026-04-27,2026-06,60.0,E,M,2026-05-27,0,1.7698630136986302,0,365,44.369739770998486,1.932
2,TFO,2026-04-27,2026-06,65.0,E,M,2026-05-27,0,0.9026190476190475,0,630,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,70.0,E,M,2026-05-27,0,0.7,0,100,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,80.0,E,M,2026-05-27,0,0.44,0,250,44.369739770998486,1.932
1,TFO,2026-04-27,2026-06,100.0,E,M,2026-05-27,0,0.25,0,1000,44.369739770998486,1.932
1,TFO,2026-04-27,2026-07,27.0,E,M,2026-06-26,0.225,0,1800,0,44.36961021657784,1.932
1,TFO,2026-04-27,2026-07,30.0,E,M,2026-06-26,0.475,0,975,0,44.36961021657784,1.932
1,TFO,2026-04-27,2026-07,33.0,E,M,2026-06-26,0.87,0,55,0,44.36961021657784,1.932
1,TFO,2026-04-27,2026-07,35.0,E,M,2026-06-26,1.27,0,500,0,44.36961021657784,1.932
1,TFO,2026-04-27,2026-07,45.0,E,M,2026-06-26,0,5.45,0,300,44.36961021657784,1.932
1,TFO,2026-04-27,2026-07,65.0,E,M,2026-06-26,0,2.075,0,100,44.36961021657784,1.932
1,TFO,2026-04-27,2026-08,31.5,E,M,2026-07-27,0.975,0,10,0,44.36974139517762,1.932
1,TFO,2026-04-27,2026-08,35.0,E,M,2026-07-27,1.86,0,625,0,44.36974139517762,1.932
1,TFO,2026-04-27,2026-08,55.0,E,M,2026-07-27,0,4.27,0,200,44.36974139517762,1.932
1,TFO,2026-04-27,2026-08,60.0,E,M,2026-07-27,0,3.35,0,1000,44.36974139517762,1.932
1,TFO,2026-04-27,2026-08,90.0,E,M,2026-07-27,0,1.175,0,450,44.36974139517762,1.932
1,TFO,2026-04-27,2026-09,50.0,E,M,2026-08-26,0,5.74,0,375,44.475323598630716,1.932
1,TFO,2026-04-27,2026-10,38.0,E,M,2026-09-25,3.925,0,1100,0,44.300025270393206,1.932
1,TFO,2026-04-27,2026-10,45.0,E,M,2026-09-25,0,7.425,0,250,44.300025270393206,1.932
1,TFO,2026-04-27,2026-10,55.0,E,M,2026-09-25,0,5.11,0,900,44.300025270393206,1.932
1,TFO,2026-04-27,2026-10,65.0,E,M,2026-09-25,0,3.65,0,750,44.300025270393206,1.932
1,TFO,2026-04-27,2027-03,90.0,E,M,2027-02-24,0,4.07,0,300,42.435,1.932
1,TFO,2026-04-27,2027-03,100.0,E,M,2027-02-24,0,3.545,0,300,42.435,1.932
1,TFO,2026-04-28,2026-06,24.0,E,M,2026-05-27,0.06,0,75,0,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,25.0,E,M,2026-05-27,0.1,0,50,0,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,26.0,E,M,2026-05-27,0.09,0,800,0,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,27.0,E,M,2026-05-27,0.075,0,250,0,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,30.0,E,M,2026-05-27,0.15,0,750,0,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,32.0,E,M,2026-05-27,0.19583333333333333,0,600,0,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,35.0,E,M,2026-05-27,0.5885714285714286,0,1750,0,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,37.0,E,M,2026-05-27,0.95,0,200,0,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,38.0,E,M,2026-05-27,1.2,0,150,0,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,39.0,E,M,2026-05-27,1.3,0,2200,0,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,40.0,E,M,2026-05-27,1.9752830188679245,0,2650,0,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,42.0,E,M,2026-05-27,2.48125,0,800,0,43.48580350342727,1.932
3,TFO,2026-04-28,2026-06,44.0,E,M,2026-05-27,3.855982905982906,3.85,585,240,43.48580350342727,1.932
4,TFO,2026-04-28,2026-06,45.0,E,M,2026-05-27,4.209824561403509,3.43,1425,715,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,46.0,E,M,2026-05-27,4.75,4.0,200,290,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,50.0,E,M,2026-05-27,7.775,2.35,400,1670,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,55.0,E,M,2026-05-27,0,1.7184313725490195,0,255,43.48580350342727,1.932
2,TFO,2026-04-28,2026-06,60.0,E,M,2026-05-27,0,1.1738601823708206,0,1645,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,61.0,E,M,2026-05-27,0,0.98,0,50,43.48580350342727,1.932
1,TFO,2026-04-28,2026-06,80.0,E,M,2026-05-27,0,0.4,0,100,43.48580350342727,1.932
1,TFO,2026-04-28,2026-07,27.0,E,M,2026-06-26,0.195,0,600,0,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,30.0,E,M,2026-06-26,0.415,0,1800,0,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,32.0,E,M,2026-06-26,0.6,0,200,0,43.42034516638899,1.932
2,TFO,2026-04-28,2026-07,33.0,E,M,2026-06-26,0.7673076923076924,0,650,0,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,35.0,E,M,2026-06-26,1.4,0,3575,0,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,36.0,E,M,2026-06-26,1.425,0,200,0,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,38.0,E,M,2026-06-26,0,8.99,0,300,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,40.0,E,M,2026-06-26,3.4,0,1450,0,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,42.0,E,M,2026-06-26,0,6.84,0,300,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,45.0,E,M,2026-06-26,0,5.05,0,2400,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,50.0,E,M,2026-06-26,0,3.75,0,2525,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,70.0,E,M,2026-06-26,0,1.36,0,50,43.42034516638899,1.932
1,TFO,2026-04-28,2026-07,80.0,E,M,2026-06-26,0,1.035,0,50,43.42034516638899,1.932
1,TFO,2026-04-28,2026-08,31.5,E,M,2026-07-27,0.985,0,25,0,43.35229675793012,1.932
1,TFO,2026-04-28,2026-08,80.0,E,M,2026-07-27,0,1.6,0,50,43.35229675793012,1.932
1,TFO,2026-04-28,2026-09,35.0,E,M,2026-08-26,2.325,0,3025,0,43.36532819884474,1.932
1,TFO,2026-04-28,2026-09,50.0,E,M,2026-08-26,0,6.18,0,1875,43.36532819884474,1.932
1,TFO,2026-04-28,2026-09,75.0,E,M,2026-08-26,0,2.46,0,50,43.36532819884474,1.932
1,TFO,2026-04-28,2026-10,30.0,E,M,2026-09-25,0.95,0,1250,0,43.24045903954802,1.932
1,TFO,2026-04-28,2026-10,35.0,E,M,2026-09-25,2.35,0,2665,0,43.24045903954802,1.932
1,TFO,2026-04-28,2026-10,43.0,E,M,2026-09-25,6.85,0,25,0,43.24045903954802,1.932
1,TFO,2026-04-28,2026-10,45.0,E,M,2026-09-25,7.8,0,1000,0,43.24045903954802,1.932
1,TFO,2026-04-28,2026-11,43.0,E,M,2026-10-27,7.5,0,25,0,43.16504669204798,1.932
1,TFO,2026-04-28,2026-11,55.0,E,M,2026-10-27,0,6.12,0,190,43.16504669204798,1.932
1,TFO,2026-04-28,2026-11,70.0,E,M,2026-10-27,0,4.04,0,200,43.16504669204798,1.932
1,TFO,2026-04-28,2026-11,80.0,E,M,2026-10-27,0,3.22,0,300,43.16504669204798,1.932
1,TFO,2026-04-28,2026-12,55.0,E,M,2026-11-26,0,6.12,0,190,43.215,1.932
1,TFO,2026-04-28,2026-12,70.0,E,M,2026-11-26,0,4.04,0,200,43.215,1.932
1,TFO,2026-04-28,2026-12,80.0,E,M,2026-11-26,0,3.22,0,300,43.215,1.932
1,TFO,2026-04-28,2027-01,60.0,E,M,2026-12-24,0,6.475,0,500,43.26730769230769,1.932
1,TFO,2026-04-28,2027-01,90.0,E,M,2026-12-24,0,3.7,0,200,43.26730769230769,1.932
1,TFO,2026-04-29,2026-06,25.0,E,M,2026-05-27,0.05,0,200,0,47.470238542027865,1.932
1,TFO,2026-04-29,2026-06,33.0,E,M,2026-05-27,0.255,0,2200,0,47.470238542027865,1.932
2,TFO,2026-04-29,2026-06,35.0,E,M,2026-05-27,0.44732673267326734,0,5050,0,47.470238542027865,1.932
1,TFO,2026-04-29,2026-06,36.0,E,M,2026-05-27,0.51,0,1200,0,47.470238542027865,1.932
1,TFO,2026-04-29,2026-06,36.5,E,M,2026-05-27,0.84,0,25,0,47.470238542027865,1.932
1,TFO,2026-04-29,2026-06,37.0,E,M,2026-05-27,0.75,0,150,0,47.470238542027865,1.932
2,TFO,2026-04-29,2026-06,38.0,E,M,2026-05-27,1.003780487804878,0,410,0,47.470238542027865,1.932
2,TFO,2026-04-29,2026-06,40.0,E,M,2026-05-27,1.4202477876106194,0,2825,0,47.470238542027865,1.932
1,TFO,2026-04-29,2026-06,41.0,E,M,2026-05-27,2.155,0,400,0,47.470238542027865,1.932
3,TFO,2026-04-29,2026-06,44.0,E,M,2026-05-27,3.697965367965368,4.69,1155,250,47.470238542027865,1.932
