ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-03-20T00:00:00.000000000Z,35,85,30571473,1.850000000,1.850000000,1.800000000,1.800000000,550,TFO  51  30571473
2023-03-20T00:00:00.000000000Z,35,58,106996743,,,,,15,TFO FMH0024_OMCE0000175002022324
2023-03-20T00:00:00.000000000Z,35,85,106753054,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMN0024_OMCE0000100002062624
2023-03-20T00:00:00.000000000Z,35,58,104936900,18.050000000,18.050000000,18.050000000,18.050000000,120,TFO FQN0023.U0023_OQPE0000055002062
2023-03-20T00:00:00.000000000Z,35,58,104957175,4.980000000,4.980000000,4.980000000,4.980000000,14,TFO FMK0023_OMCE0000045002042623
2023-03-20T00:00:00.000000000Z,35,85,30571769,0.360000000,0.360000000,0.360000000,0.360000000,550,TFO   4  30571769
2023-03-20T00:00:00.000000000Z,35,58,105542669,,,,,250,TFO FMU0023_OMCE0000085002082523
2023-03-20T00:00:00.000000000Z,35,85,30571749,3.500000000,3.500000000,3.500000000,3.500000000,300,TFO  68  30571749
2023-03-20T00:00:00.000000000Z,35,58,106702926,,,,,100,TFO FMH0024_OMCE0000100002022324
2023-03-20T00:00:00.000000000Z,35,85,106702926,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMH0024_OMCE0000100002022324
2023-03-20T00:00:00.000000000Z,35,85,106753048,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMJ0024_OMCE0000100002032624
2023-03-20T00:00:00.000000000Z,35,85,105444287,14.280000000,14.280000000,14.280000000,14.280000000,14,TFO FMJ0024_OMCE0000050002032624
2023-03-20T00:00:00.000000000Z,35,58,104932446,16.975000000,16.975000000,16.975000000,16.975000000,400,TFO FSJ0023.U0023_OSPE0000055002032
2023-03-20T00:00:00.000000000Z,35,85,106702924,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMG0024_OMCE0000100002012624
2023-03-20T00:00:00.000000000Z,35,85,30571854,0.700000000,0.700000000,0.700000000,0.700000000,150,TFO  50  30571854
2023-03-20T00:00:00.000000000Z,35,85,105449787,14.280000000,14.280000000,14.280000000,14.280000000,14,TFO FMQ0024_OMCE0000050002072624
2023-03-20T00:00:00.000000000Z,35,58,104932436,,,,,400,TFO FMK0023_OMPE0000055002042623
2023-03-20T00:00:00.000000000Z,35,85,30571711,4.725000000,4.725000000,4.725000000,4.725000000,200,TFO  66  30571711
2023-03-20T00:00:00.000000000Z,35,85,106753056,5.800000000,5.800000000,5.800000000,5.800000000,14,TFO FMQ0024_OMCE0000100002072624
2023-03-20T00:00:00.000000000Z,35,58,105293005,,,,,150,TFO FMQ0023_OMCE0000075002072723
2023-03-20T00:00:00.000000000Z,35,58,106731402,,,,,15,TFO FMG0024_OMCE0000095002012624
2023-03-20T00:00:00.000000000Z,35,58,105449597,,,,,50,TFO FMQ0023_OMCE0000080002072723
2023-03-20T00:00:00.000000000Z,35,58,105663161,,,,,150,TFO FMM0023_OMCE0000090002052623
2023-03-20T00:00:00.000000000Z,35,58,104957177,4.980000000,4.980000000,4.980000000,4.980000000,14,TFO FMM0023_OMCE0000045002052623
2023-03-20T00:00:00.000000000Z,35,85,30571850,1.300000000,1.300000000,1.300000000,1.300000000,50,TFO   6  30571850
